review,sentiment
"Definitely one of the most unique movies I have seen. For the first third, I was a little confused as to why it was so highly rated and thought some choices were a bit odd; not to say it was bad. The 37min long take was still amazing to watch, just a bit odd at times.However, as the movie begins to reveal its surprise, and I began to understand the genius that was unfolding, it quickly became one of the most enjoyable movies I have had the pleasure of seeing. And so funny! If you can, go in cold to avoid any spoilers.It's also in rare company in that it's one of the few movies that actually made me laugh out loud.",positive
"When I started watching it, I thought it was one of the cheapest, stupidest zombie movies that I had ever seen (and I saw really a lot!). I continued hoping it could get any better, and it does, BIG WAY. The end reveals this movie as one of the best homages ever made to the art of cinema and an hilarious celebration of human creativity.",positive
"I went into this film expecting a low-budget and hopefully less-than typical zombie movie. I'm glad to say this movie turned out to be an incredibly fun watch. Right when you think you've finished up and have gotten exactly what you expected, the film completely throws you in the opposite direction and puts a lens on the genre in such a way that is fun, funny, and outright entertaining. As a fan of both zombie horror and foreign films, I really suggest you check this one out.",positive
"Attempting to film a new zombie movie, the cast and crew find themselves attacked by a horde of ravenous flesh-eating creatures which interrupts the shooting schedule of their production and forces them to actually have to defend themselves from the undead ravaging the set.This was an enjoyable and intriguing effort. Among the many impressive elements throughout this one is the manner in which it pulls off the engaging social commentary about the effects of filmmaking. This one really brings up the idea of what constitutes entertainment as the executives constantly shouting out about what they expect and demand on a live-shoot. The backstage exploits of the industry, filled with egotistical actors stuck in roles they don't want to be in, stressed-out stage-hands constantly trying to appease their bosses and the on-the-fly guerrilla tactics that must be employed to ensure the shoot goes off smoothly feature prominently throughout the second half. There are some fun times ahead here looking at this creation of the film that has plenty to enjoy about it commenting on the rushed nature of filmmaking and how creative individuals must sacrifice their vision to make content for disillusioned executives who only care about the profit lines. As well, the most engaging aspect here is the utterly enjoyable opening sequence. Consisting of a single-take short-length scene featuring the crew being attacked by a zombie outbreak before turning on each other and then chasing each other throughout the complex where they're shooting. Managing to throw in plenty of twists and turns amongst the gory action, all done in one single unbroken take, gives this a wholly unexpected opening that's a real attention-grabber. As the second half of the film is the filming of this very sequence which is full of hilarious antics and ingenious fixes to demonstrate how the actual shot got pulled off. It's quite ingenious to see how the different tricks to accomplish the finish product and the different tricks accomplished to get there which manages to hold this one up as quite enjoyable in these different sections. There really isn't any kind of flaws in this one, as the fact that this one remains as a piece of fiction throughout here without anything else happening does detract this somewhat. The fact that it's all a movie-shoot in both stages does manage to lessen the tension of everything and makes for a cheap experience as none of the attacks mean anything if it's all faked from the start. The goofiness and somewhat crazy feeling present here isn't all that appealing to all, and it might seem odd rather than funny with the way this one plays out. Otherwise, these here are all that really hold this one down.Rated Unrated/R: Graphic Violence and Graphic Language.",positive
"""Shaun of the Dead"" (2004) seems to me as funny as a standard, modern zombie flick can be--even though that hasn't stopped others from fruitlessly trying, or blatantly not trying, to top it: ""Fido"" (2006), ""Warm Bodies"" (2013), ""Life After Beth"" (2014), ""Scouts Guide to the Zombie Apocalypse"" (2015), ""Pride and Prejudice and Zombies"" (2016), the ""Zombieland"" movies (2009 and 2019), ""The Dead Don't Die"" and ""Little Monsters (both 2019), to name a few. ""One Cut of the Dead"" rises above the bunch by not really being a zombie movie at all, per se, although it's about a zombie motion picture. Rather, it's a meta movie making fun of the making of the film-within-the-film--more ""Day for Night"" (1973) than ""Night of the Living Dead"" (1968). I like a good undead feature, but thoroughly reflexive cinema offers some of the best the art form has to offer... even if it's supposedly live-broadcast TV and not art.I'm glad I didn't read up on this one before I saw it, either, as what is revealed in the first scene as a film-within-a-film turns out to be yet another, self-referential movie. Moreover, with the last of the end credits, making-of footage is shown of the making of the actual picture, ""One Cut of the Dead."" That's a film-within-the-film, which breaks the fourth wall by addressing the camera for yet another film outside of that, all of which is exposed in the end by footage of the actual filmmaking crew of the overall movie itself--and that, too, leaves a fourth, making-of camera operator unaddressed. In other words, there are a lot of moving parts and layers to the hilarity here. Actors playing actors, actors playing non-actors, an actor playing a director acting, a camera filming a cameraman filming the same fictional director acting as cameraman, too. The absurd premise of a one-shot live-broadcast zombie movie for TV being titled the same as the actual movie without, the same script within, rehearsals, improvisation and coordinated mishaps. Working through the first half hour of what otherwise appears to be an amateurish and over-ambitious piece of awkward and un-worked-out meta filmmaking is made a rewarding experience by the context of further layers of the making of that movie--and of the making of that movie, too.",positive
"A film crew are making a cheap zombie film and realise they have actually unleashed real zombies - or so it would seem.Enjoyable comedy that owes a lot to 'Noises Off' except instead of a stage comedy it's a zombie movie. The second part, where you see how it was done and what and why things didn't go as planned is really funny and wholly believable. A lot of fun.",negative
"Since seeing Jay Bauman of RedLetterMedia and Roth Cornet of fandom Entertainment both place this on their lists as the second best film of 2019, (when it came out in the US) I've been really curious to catch it,but had only seen the title around on a pricey Blu-Ray. Checking what exclusive flicks Shudder has during my free 30 days sign up,and was thrilled to spot it,leading to me finally taking a cut.View on the film:Taking two days and six takes to film perfection, the opening one take 37 minute opening shot from writer/director Shin'ichiro Ueda & cinematographer Takeshi Sone runs in with a breathless atmosphere of the hand held (but not shaky) camera swaying the viewer straight into the zombie onslaught. Making the one cut after the 37 minute mark, Ueda brilliantly makes a stark contrast by taking the crumbly colours of the opening zombie run,into crystallised, crisp digital.Made as part of a acting and directing workshop called ENBU Seminar, (the cast actually paid to be in the movie!) Ueda's adaptation of Ryoichi Wada's play takes the film far beyond these humble beginnings with a incredible, humorous inventiveness, mocking ego-driven directors,as a film maker (played with a unhinged madness by Takayuki Hamatsu) attempts to direct a unfolding zombie apocalypse.Swinging a end to the zombies, Ueda cuts the opening 37 minutes one-shot with a incredible twist,which reveals the shared love of movie making the cast and crew have, visible in each cut of the dead.",positive
"Director Higurashi (Takayumi Hamatsu) is making a low budget zombie movie that illustrates his motto to a tee: ""cheap, fast, but average."" He's got a low-budget cast, a location in an abandoned water filtration plant and a skeleton crew - and more, he's going to make the film in one long take! But as the filming begins, something strange happens; all of a sudden, his crew and cast are becoming zombies themselves. Okay, sounds like a standard scare-em-up zombie flick, but that couldn't be farther from the truth. The set-up is actually meant to inaugurate a new all-zombie television channel and the publicity from a one-take half-hour show will be an instant sensation. Only that's not exactly what's going on either....It's important not to give any more of the story away because the whole thing is about as meta as it's possible to be; it is also easily the funniest movie I've seen in practically forever, and while I still have 4 more films to screen at this year's FantAsia Festival in Montreal, of the 11 I've seen so far this one is my absolute favourite! Don't try to tease out more details, just look for this movie wherever you might find it; believe me, you will be ecstatic that you did!",positive
"A bit confused at first, since we don't know what to expect.. but man.. half way through, we GOT it and we couldn't stop laughing.. we even still laughing hard just thinking about it. This movie is pure genius. Highly recommend especially for those who love comedy.",positive
"From the beginning to two thirds of the movie, it looked silly and low-budgety, but at the last 30 minutes of the movie, I was constantly laughing out loud. The turning point starts from the moment when a bold guy drinks water from a wrong bottle. I continued watching the movie expecting there would be a gory twist at the end which could have given a significant impact on this movie, but no. I did enjoy the movie, but I'm not sure if I could recommend it to people by saying, ""stay for the last 30 minutes of the movie"" which would probably be too much of commitment for many.",negative
"This film, a wildly original take on zombie movies, comes in three acts.**Non-spoiler alert. The next paragraph may look like a spoiler, but it's not. The real surprises come much later.**In Act 1 a film crew trying to make a zombie movie is attacked by real zombies. That's not a spoiler. The idea has been around ever since people have been making zombie movies. Carnage abounds for a good 40 minutes.Act 2 is a surprise. But it's short, so don't leave.Act 3, the denouement, is recommended for audiences with strong hearts. I was still laughing the next day.",positive
"Breathing an air of freshness into its ever deteriorating subgenre, One Cut of the Dead is a work of pure exhilarating madness that's honest, heartfelt & hysterical in both its approach & execution, and expertly illustrates the art of filmmaking & unexpected perks of on-the-spot improvisation with its self-reflexive narrative.",negative
"What if you saw a badass film and wanted to see how they shot it exactly? One Cut of the Dead is what you're looking at - a fresh and charming zombie comedy that gets better and better, funnier and funnier with every second. Although there's a brief period of stagnancy in Shin'ichirô Ueda's 100-minute feature film - that has everything from sweet performances to seamless, mouth-watering camera work to laugh-out-loud comedy - you will only remember the good parts of the clever craft. The way the film - the story of a filmmaking crew who camp at an abandoned Japanese Second World War facility to shoot a film on zombies but end up finding real zombies - is structured will make you think about the genius behind the writing for the jokes are multi-disciplinary and beyond creative. Ueda does not only depend on dialogues to create humor but also uses the art of filmmaking itself to make us laugh while also show us how complicated everything is behind a screen. With subtle references to the importance of relationships, One Cut of the Dead excels in almost all departments. It is a film that you watch with your friends in your home theater again and again, year after year. And it is not to be missed. One Cut of the Dead is the reason why we dig zombie comedies so much. TN.(Watched and reviewed at its India premiere at the 20th MAMI Mumbai Film Festival.)",positive
"Third time watching this and it gets better every time. Unfortunately, it's also hard to talk about what makes it so good without spoiling it, as it's a film that starts one way and then takes a very unexpected turn into something unique and brilliant, and discovering what the film's actually about is part of the experience.I can say it starts as a one-take zombie film, as you'd expect from the title. It lasts 30-40 minutes, and I do have a feeling it might actually be two cuts- there's a moment where they could have hidden a cut, but I'm not certain. If there's more than one hidden cut, then they've hidden it very well. Even if it's two cuts of the dead, it's still impressive and still leaves the camera rolling for a very long time.This one-cut portion of the film is kind of fun but also drags a little and feels a bit clunky. It gets by through being one cut- I could kind of excuse the more stilted moments, but I can see this part being a turn off for some viewers.Thankfully, once the film begins to become something else after the ""one cut"" first act, it gets great. There's some really funny humour, great characters, really clever moments, and it's even quite touching, too. Keeping it as vague as I can, but if anyone found the first half hour or so to be a struggle to get through, I'd recommend toughing it out to get to the pay-off. It's like a 96-minute long joke that needs about an hour or so of set-up, with the last 30 minutes serving as one of cinema's best and funniest punchlines.A great movie- and probably among the best low-budget/indie movies of the past decade.",positive
"This was the first movie I saw at 2018s Stockholm film festival - what an incredible way to start! I knew almost nothing about the movie when it started and I am happy that I didn't; it created my favorite experience from the whole festival.I want other people to have the same amazing experience that I had which makes it very difficult to write a review. I will give you as much information as I had:One Cut Of The Dead is a low-budget movie about a film crew shooting a zombie movie when suddenly they are attacked by zombies themselves!That's all I knew and that's all I will tell you. Just take my word for it. Make some popcorn, gather some friends and go enjoy this fantastic movie!",positive
"I'm referring to the international title with my ""headline"". But if you've heard about this and kinda got a feel of the vibe, then you may be wary and maybe like me you think: alright, let's see if it is actually any good. It starts off pretty standard and kind of slow paced. Now even if you can see and guess what the movie is doing ... there's still so much to explore.And even while I just knew certain things and was quite sure I knew why they were happening (sorry for being cryptic, but watching this with as little knowledge as possible is the best way - believe that) - it still had me roaring. In a good sense that is. By the end I was more than thoroughly entertained and if you don't mind blood and violence, you will be too. Don't forget: It's just a movie ...",positive
"With the 8.0 score on Imdb and a lot of 10 star review for a horror comedy made in Japan I think everyone including me will find One Cut of the Dead to be a hidden gem in the horror genre, but frankly I'm almost gave up on this movie about 40 minutes in cause not one time I laugh or find anything slightly interesting so at one point I even thought to myself this movie may be one of those overrated trash of a movie that only works with a pretentious crowd but right after that rough start somehow the rest of the movie took an interesting direction that make itself more bearable and this time it actually intriguing me. It still not quite the guts busting zombie movie I hope for and for a movie to took that much time to be interesting then maybe it not a good movie at all but the charming message about film making on low budget I got from One Cut of the Dead definitely make it worth a watch",negative
I would watch this with no context of what the movie is about. Each act of the movie is a totally different experience that expands on the last and makes it infinitely better.,positive
"The first 30 minutes was boring, strange, and dumb. And then it goes bloody brilliant. Literally. The whole thing is fantastic but the second half of this film is super entertaining.",positive
"One of the best comedy movies I have ever seen. Not only funny but highly smart as well. This is the best example of low budget movie done right. You don't need millions to make a good movie. All you need is smart plot and decent actors.
Like comedies and zombies? DO NOT MISS THIS ONE.",positive
I was actually looking forward to seeing this. Ugh! No comedy and no horror. Just God awful. Don't waste your time.,negative
"Japanese contribution to the 21st Century's cesspit of zombie comedies. I just found this to be an incredibly boring movie, it started off looking very very cheap, then what follows is an hour of sheer boredom. Not in the slightest bit funny, I fail to understand all the hype.",negative
"Clever and lots of fun, especially in its second half. Loved the women in this - the director's wife who goes rogue (Harumi Shuhama), his daughter who saves the show behind the scenes (Mao), the sizzling B-movie starlet (Yuzuki Akiyama), and the assistants behind the scenes, one of whom picks up the camera and runs with it.",positive
A movie that manages to re-contextualize itself so many times during its course and keeps you entertained and glued the whole time. So much fun and needs to be seen more!,positive
"Tyrannical hack director Higurashi (robustly played to the ferocious hilt by Takayuki Hamatsu) forces his cast and crew to keep on filming a low-budget zombie horror movie in an abandoned warehouse despite the fact that it's all happening for real. And that's just the half of this very clever and inspired film-within-a-film horror comedy gem.Writer/director Shin'ichiro Ueda not only does a remarkable job of sustaining one single continuous take for the fake thirty-minute horror movie, but also presents a hysterical array of problems for the hapless, yet persistent makers of said fake horror movie that's being broadcast live on television that include egocentric actors, one guy playing a zombie who's totally drunk, a method actress (a terrifically zesty portrayal by Harumi Shuhama) who gets way too into her role, last minute recasting, and an impromptu human crane. Moreover, Ueda also still delivers a handy helping of bloody gore and even generates a good deal of genuine tension. A total hoot and a half.",positive
Really not that good nor funny and tbf the best part of the movie was after the movie showing how they shot all the scenes.,negative
I've been a fan of the zombie genre for 30+ years now and was really looking forward to this but what a let down it turned out to be. Sure the twist if you want to call it that gives a fresh approach to the genre but this isn't a horror movie nor is it a comedy. At least not what I would consider comedy. It's funny in the way that most Japanese comedy is funny. That bizarre game show humour they so often churn out that is amusing for about 5 minutes and then quickly becomes a chore. The first 40 minutes drag until it takes a turn in a new direction and your interest is peaked again but all the while you are waiting for the real zombie horror which is promised in the description of the movie to start again and it doesn't so you are left watching a quite frankly boring behind the scenes remake of what you just watched. What they missed out on here was a triple bluff that turned out to be real therefore having all the cast and crew attacked and killed by genuine zombies but sadly this was missed. This felt like most millenial entertainment these days. Watered down. Selling this as a horror comedy is like when Ed Sheeran is booked to headline a Rock festival. If horror was vegan this would be in that section. What I did like was the small insight into how these things could be made at a low budget level. Crew running around adding fake blood and prosthetics is how i like to think most of my fsvourite horror makers started out with their super 8 cameras. Thats why it gets a rating of 4 and also because I think people who rate movies 1 star are awful human beings who should be fired into space. Sadly One Cut of the Dead will not be gracing the shelves with my dozens of other zombie titles. It should be called One Watch of the Dead as being slowly eaten alive would be less painful than a repeat watch of this.,negative
"Difficult to talk about the film without spoiling it, but I'll try. It is a meta story, a comedy about film making, not a true zombie film. While it was shot on a ridiculously low budget, it references and makes fun of that very process, so when you see horrendously bad scenes, like the very first one in the film, stay with it, because it might not be what you think. Is it a good movie? By all accounts, no, but it has a very refreshing idea that makes it worth watching. It may be more of a film for filmmakers than a real hit for audiences, but at least it is original and was made with love, and that's more than most movies nowadays.",positive
"This movie is a lot of fun, but you have to stick with it to get the joke. If you don't watch it until the end, you won't know what's really going on. If someone told me what the gimmick of this movie was, I probably wouldn't have bothered to watch it. I'm glad I went in cold.",positive
"The cast and crew of a zombie movie find themselves under threat from real zombies, which have been summoned by the director to make his project feel more authentic.To be honest, my brief summary for One Cut Of The Dead is a little misleading, but to reveal any more about the film would be to spoil the fun. I recommend going into this one knowing as little as possible about the plot, so that, as the action unfolds, one can fully appreciate the skill and accuity of all involved. I guarantee that, over the last fifty minutes or so, you'll slowly come to realise that this ain't just another predictable walking dead movie, but a celebration of film-making itself, and you will leave the film with a big smile on your face.Oh, and if you were wondering about the strange title, let me explain: the first 37 minutes consist of one take with no edits. Very impressive considering what is happening on screen.",positive
"I thought long and hard about where I should begin this review and after considerable contemplation, I've resolved that I'll start with ""POM!""When I accidentally stumbled upon One Cut of the Dead, I didn't expect much of it. I genuinely believed that the zombie movies and even zombie comedy movies had been overdone and exhausted. After years and years of zombie movies and now TV shows, what else could possibly be left to explore?""Surely, there couldn't be any surprises judging from the recent mindless additions to the genre of the mindless creatures, right? RIGHT?!"" And boy, was I wrong! One Cut of the Dead might be one of the most enjoyable films I've ever watched.Written and directed by Shin'ichirô Ueda, this film shattered all my assumptions and took me on a ride so entertaining that I think I laughed 30 minutes straight during the entire third act.The film was made in just 8 days with a small budget of around $25,000 and a cast of unknown actors. After it's success at the Udine Film Festival, it was re-released, and eventually grossed $30.5 million worldwide, earning over a thousand times its budget.If that doesn't impress you, the fact that the first 37 minutes of the film is done in ONE CUT should. Some viewers dislike the first 37 minutes and find it challenging to get through. I, however, enjoyed it and found the awkward moments and general cheesiness hilarious.Now, I will deliberately avoid going into the plot for this particular film because I'm afraid anything I say might injure the experience for you. I went in completely blind into this. I watched no trailers and read no reviews apart from one which suggested that sticking with it for the first 30 minutes is worth it because of the incredible payoff. I'm glad I listened to it. Just remember that every awkwardness and cheesiness in the initial 37 minutes has a reason, and the payoff is indeed extraordinary.While performances by the entire cast were wonderful, I was especially drawn by Takayuki Hamatsu (Director Higurashi) and Harumi Shuhama (Nao). I will doubtless watch out for their other works.Lastly, the film makes great use of cinematography, editing, and sound.To wrap up, I'd say Shin'ichirô Ueda's One Cut of the Dead is nothing shy of a masterpiece and is full of originality, humour, wit, and creativity. It amazed me in every aspect and delighted me in forms no film has in a long time. During the last 30 minutes of the film, I remained glued to the screen and didn't think, do or say anything except absorbing what was happening in front of me. I came out on the other side thoroughly impressed, satisfied, and with my face aching from all the hilarity. I will watch out for Shin'ichirô Ueda's other works.POM!",positive
"I was forced to watch this by my friend and his sister. As someone who doesn't like zombies or bad horror movies, I would have turned it off with the first few minutes, but I was a guest and didn't want to be rude. Then the credits started to roll after 37 minutes and I was horrified to be told there was another hour left to go. It was torture, but my friend's sister insisted that it would be worth it. The bad horror movie turned into a hard-to-follow dramatic flashback about the cast and crew of the opening sequence film within a film. It was marginally better, but still not good. Then the day off reckoning came and this godawful movie suddenly became a hilarious comedy of errors that made the first two thirds (almost) worth it. Seriously, if you're going to give it a go, commit yourself and stay until the end.",positive
What a complete waste of time making a movie acting like kindergarten don't bother watching run away fast,negative
"Shudder really pushed it when they compared this to Shaun of the Dead. This was so boring that I nearly fell asleep ten times. Japanese filmmakers should stay away from zombie films, they're as bad as Italian filmmakers when it comes to making trash. I wish I could get my 9 dollars back for the DVD.",negative
"I am pretty sure this won't hold up well on multiple revisits but right now I just had a blast watching this. The less you know about the movie it would be better for your experience but be prepared yourself for nearly 40 minutes long bad crazy opening that is shot in one unbroken take. The rest will have you rolling with it physical gags and humors. Given the fact that this was made with very few budget and unknown cast, this is very impressive, and it is a fresh and unique take on the genre.",positive
"One of the worst movies ever made (and I even like many of the bad movies). It tries to be different, original, but it is just plain bad. You have been warned.",negative
"Everyone by now knows this is 3 movies into one, it starts as a bad grade c zombie movie that turns into a one shot zombie movie that turns into a making off movie...The idea is good, but it needed the acting in the zombie movie and the making off part to be top notch, and frankly it's all pretty bad. And it has a horrible quirky score that makes everything very cringy.Also the making off part is supposed to be a comedy, and nothing is actually funny because it's all badly acted and that music made me wish there was a 4th part in which real zombies came and ate all the actors and it finished as a really scary movie. But no, it just ends and I wasn't scared and I didn't laugh once. The POM thing everyone keeps mentioning is fun, and that actress is probably the best thing in the movie by far.I give it 5 stars because it's a good idea and it was made for super cheap, also the one cut part was smartly done when you realize later that some of the awkward moments were improvised because everything was falling apart while they were filming it.Normally I hate American remakes of Japanese movies, but im this case I think it has a lot of potential if someone makes into a genuinely scary zombie movie with good acting.",negative
"A great comedy done through Zombie Horror as the base of movie. However, i felt a little boredom in between and thus would cut 1 point. Overall, a must watch.",positive
"If you think the movie is bad, please stay until the last 30 minutes. It's genuinely creative and super fun!",positive
"At first I must admit that I was somewhat thrilled to stumble upon the 2017 ""One Cut of the Dead"" (aka ""Kamera o Tomeru Na!""). But then a seed of doubt was planted because many other zombie movies from Japan have been questionable at best.But still, it is a zombie movie, and that is more than enough to make me sit down and watch a movie. And thus I did so with ""One Cut of the Dead"". Well, at least for a whole staggering 35 minutes. Then I gave up from sheer boredom, frustration and lack of entertainment.This movie was bad, really bad. It was essentially just a movie about people running around like mindless chickens, screaming and yelling, while being chased by zombies with very, very animated arms and legs movements. It wasn't even funny to look at.And it didn't help much that the characters were more boring than wet cardboard. The choices that the characters in the movie took made absolutely no sense, not even in a stressful situation. It was just idiotic and embarrassing to witness on the screen. But staying true to it being a low budge movie, they had the talents to match the level of the movie.The zombie make-up and special effects were as to be expected for a low budget movie such as this. So don't expect a grand macabre visual tour de force here.There was just nothing in this movie that had any appeal to me, and after enduring for a staggering 35 minutes, I just gave up, never to return to watch the rest of the movie. I had hoped that it might have been as much fun as ""Toilet of the Dead"", but it wasn't. This was just plain and downright boring.",negative
"One cut of the dead tell a story of ""a small crew of zombie movie get attacked by a real zombies"".
Get bore at first 30 minute but once they got real with what truly is happening on 1/3 i got real hooked as i never seen movie quite like this before i get real excited as thing slowly reveal.The humor is what u expect from japan movie with the same genre,the character is great,the idea amazing.The most honest movie about filmmaking i ever seen,absolutely makes me want to check similiar type of movie.",positive
"I watched this after reading some of the glowing reviews on here. I love zombie films and horror comedies but this is just hopeless. Someone else said 'if you don't like it at first, stick with it' or something similar so I ploughed on expecting it to get better.It really doesn't. I watched two thirds of the film and sort of smiled once, normally if I watch half a film and don't like it I'll watch the rest because I've invested so much time already but I gave up on this. It's a film about the making of a film, the zombies are people pulling faces, the gore is rubbish but the worst part is it's just not funny.Maybe the last third/quarter of the film it suddenly gets hilarious but I doubt it. If you're prepared to sit through an hour of boring first to find out then give it a go",negative
"Just when you thought there were no more original ideas left in the Zombie genre, along comes a film that I can honestly say is completely unique. The horror is mild at best, and the comedy isn't slapstick, or punchline based. Rather the film dissects the process of indie film making and makes you laugh at yourself for what you've grown to tolerate from the genre.",positive
"My Rating : 9/10'One Cut of the Dead' is a very low-budget (~ approx. $27,000) zombie comedy that must be seen by anyone interested in film-making. It's unique and unlike anything I've ever seen and in a very, VERY good way.This is 1 hour 36 mins long and not just the first part which is 36 minutes so make sure to watch the whole thing as it gets infinitely meta and hilarious!This one guarantees an awesome ride from start to finish and is a MUST WATCH!",positive
"The beginning starts really boring, but when it comes to the making, there are quite some funny scenes..",positive
"Another hype i just can´t seem to share.First thirty minutes are a cheaply made ""zombie"" flick, with much annoying overacting and screaming. The rest seems to be a documentation about how they did it.. even more annoyingly done.",negative
"Much better then the beginning lead to believe.
its a comedy and a very good one.
its about a movie about a movie about a movielol
good story/directing/cast.
again,there is a reason 1/3 third seem to suck.",positive
