review,sentiment
"Rika is a care worker for the social services. Its her first assignment by herself. Her duties is to look after an involute woman who doesn't speak. Even before Rika enters the house she doesn't feel right. The house is a mess, the rest of the family is missing with the woman left alone. Soon Rika finds a boy locked in a room; Toshio. But there is a more malevolent force in this house, that is consuming all how come into contact.Ju-On is an interesting twist on the haunted house genre. With the multi-linear story line, we see how the people who have come into contact with the force surrounding this house have meet their fate. The atmosphere is eerie and foreboding, but its over all not scary. There are moments that your skin crawls; but it doesn't keep it at a constant pace. The multiple story lines does become redundant after awhile. They should have focused more upon only a few people and flesh out their story, instead of adding story line upon story line. They don't even add much information to the overall story.I think the problem i had with this is that i got stuck in the cultural translation. At times the mythology went over my head, not understanding a lot of the significance that the story holds. Janpanese ghost stories are so different from western styles, so it takes awhile to understand the difference between the two. Janpanese ghost stories are more about the mood, while the American ghost stories are more about the scare.Though it went flat during the middle, its still an interesting watch and help change your view on ghost stories.",negative
"''It is said in Japan that when someone dies in extreme sorrow or rage, the emotion remains and can leave a stain upon that place. Death becomes a part of that place, killing everything it touches. Once it sees you, it never lets go.''This explanation makes our movie starts. First we see Rika, a volunteer social worker charged for an older lady named Tokunaga Sachie. Rika sees Sachie alone in the house, and to make things worst, the house is a complete mess. When Rika is cleaning the house, she starts hearing noises that come from the bedroom closet, and opening the closet, she finds Toshio. Toshio is a young boy that Rika recognizes from a photo she saw in the house. Finding everything very strange, she calls the welfare center to report the incident, and just a little after, she is attacked by a black shadow with two big eyes. Each person that lives or visits the haunted house, is murdered or eventually disappears. Different characters , different moments and different years are shown through the movie.I watched ''Ju-on: The Grudge'' almost three years ago,recommended by a friend who told me the movie was very scary. I watched it and I found it even more scary then I would imagine it to be! I told my father to watch the movie, and he liked as well. I just discovered recently, that this movie is the third from the Japanese Ju-on series. (I am looking forward to watch the other ones.) Definitely the Japanese version of this movie is MUCH better and frightening then the American version, not to mention that is the original version. The atmosphere and music of this movie definitely helps in make you feel even more scary; that's one thing I love in Japanese horror movies: they make you feel frightened without special effects or monsters. It's all psychological and using the imagination of the viewer.This is one of the most frightening films I have ever seen, and for sure made me stay scared for more then just 2 days.Totally recommended for horror movies fans!",positive
"I got this film from a friend who bought it (and its sequel) on holiday in Malaysia.I'm not a horror fan, in fact I pretty much hate horror films because they are never scary, just cheap with gore thrown in to make up for the lack of legitimate scares. Despite this I enjoyed Ringu (and hated the sequel) so I watched this. The story is about a haunted house in Tokyo in where every visitor ends up dead or goes missing at the hands of a creepy white ghost kid and its mother (also a ghost). The appearances of these ghosts stem from a family who lived in the house until the father killed his wife and their child. Now the house is cursed and any one who goes in ends up dead.The story is chapter based much like Pulp Fiction and tells the story of each character who enters the house. This works well for the first 45 minutes of the film. Each character meets a creepy demise and you get a spooky feeling from just watching these characters that appear to be safe nowhere from the two ghosts. Unfortunately the last 45 minutes see the chapters become nothing more than disjointed and confusing. The final chapter is so surreal its ridiculous and makes no sense. To say this film loses its way is an understatement.The story is left open ended and while some may argue that this is to allow the viewer to interpret what has happened I say it is due to the writer and directors inability to wrap up what could have been on of the best ghost stories ever made.In the films defence the ghosts of Toshio and his mother are very unnerving, especially Toshio, considering they are just people painted white. Toshio has these big black eyes and remains silent throughout the film. Put simply he just looks plain weird, appearing from out of nowhere to scare the character out of their wits. Films never scare me but for some reason every time the kid was on the screen I felt cold shivers. The film is probably worth watching for this feeling alone and the first 45 minutes are excellent although ultimately you'll be disappointed with the ending. The sequel is better but strangely loses its way at more or less the same point in the film as the first and ends in much the same manner. It just gives more of an 'ending' that the first film lacks.",negative
"this movie is a horror masterpiece, id seen the two American grudge movies first, and they impressed me, but somebody told me that the original was even scarier i had to check it out. the first time i tried to watch it on my own i turned it off after ten minutes because i was that freaked out, and i didn't even really see anything. but the movie has a very haunting and creepy atmosphere that grabs you, even though i had seen the remakes first, it took nothing away from this horror masterpiece. there are a couple of cgi shots here, but for the most part, the scares are very classic, and some moments in this, are scarily haunting, and stick with you. bottom line is you want a brilliant, scary horror movie, this is for you, i highly recommend",positive
"Well? Everyone raved over this film like they raved over Ringu, so I should've known better. But I never learn. Ringu was a failure because of its complete lack of imagination and its degeneration into an endless, pointless detective story, which meant that when resolution finally came it was all explained away and any impact was totally dissipated. Well they didn't make the same mistakes in Ju-On?well except for the lack of imagination. But along with that, they made an entire no swath of mistakes! A Ju-On is a type of curse, a spirit of vengeance that haunts a place when the spirit has died in the midst of a great rage. Whoever comes into contact with the Ju-On, will be destroyed by it. Thus we have a house, and we have various stories of people who come into contact with the house that contains the Ju-On. This should have been horrifying and freaky and disturbing, but at every turn, they succeeded in diminishing it to nothing. For a starters, we never get to know ANY of the characters, we meet them, and 5 minutes later they are being terrorised by the spirits. They are less than two dimensional characters, and I am not able to just accept dumb bad character writing like most idiot viewers. The key to making your audience feel fear and anxiety is to get them involved in the characters. They get an F for that one. Because of its fragmented style, the narrative is totally about the spirits and the evil they perform. Thus there is no actual plot, which should allow for some great horror sequences and very little boredom. But after you've seen the first 4 incidents, you realise that they are all exactly the same with little to nor variation and thus you sit bored for the rest of the film waiting to see if they do something interesting. The one time they do actually try something different, it makes to little sense and doesn't seem to be from the same film and involves a character who you never ever found out what happened to him, thus making it irritating and very much not interesting. So there is no imagination in the horror sequences, they get an F for that one too. And oh wow, look , it moves back and forth in time? so you don't actually really know what is going on half the time and have to stop and try and figure it all out, which, in a film that is meant to be a continuous driving horror fest, is not a good thing. It adds very little to the film and increases the irritation factor. They are remaking this one for the western world as I type. I believe that this one could actually be improved by Hollywood, as they will enforce certain narrative aspects and imaginative big budget horror sequences, which while not necessarily the best kind of horror, is a hell of a lot better than any of the trash that occurs in this version.",negative
"At some of my kid's birthday parties there have been twenty or thirty children running around in poorly applied body/face paint and I've not once been driven hysterical with fear. And there have got to be at least thirty phones at the office where I work—twice that amount if you include mobiles—but I've never filled my pants when they've rung (thank heavens!).If, like me, you are not in the least bit perturbed by small, pale boys with black paint around their eyes or a telephone's ring-tone, then don't be surprised if you find Ju-on: The Grudge more than just a little disappointing. Frights are limited to the aforementioned phone-calls and the little lad popping up unexpectedly, plus the occasional appearance of his equally un-scary mother who croaks like a frog whilst crawling very slowly downstairs on her belly.Perhaps, to a Japanese person well versed in the Ju-on legend, all this might seem like seriously scary stuff, but I was bored rigid, with matters made even more irksome by the film's excruciatingly slow pace and a pointless fractured time-line that ensured maximum confusion. Quite what Sam Raimi saw in this to make him want to fund a remake I'll never know...",negative
"I watched the American version of ""The Grudge"" with Sarah Michelle Gellar some years ago and liked it a lot. Today I got a chance to see the Japanese original. Even though I saw it second and it doesn't have the same production value as the American version, I still liked it.""Ju-On"" bucked the trend a bit that you see with just about every movie dealing with hauntings or poltergeists; they jumped to level ten with the ghosts. 99% of horror movies involving a specter start off very slowly like the ghost is working up the nerve to fully scare the victim. In ""Ju-On,"" because there are multiple victims, the tortured soul wastes no time. You have to appreciate a ghost who wants to get things done promptly.",positive
"With obvious homages to Ring, The Grudge could be accused of an element of plagiarism. That doesn't, however, detract from the fact it's a pretty decent picture, and one of the better Tartan Asia Extreme movies.First things first - I *love* Ring, and of course, I mean the Japanese original. That film is by far and away the greatest horror flick ever devised and goes above and beyond what I ever expected a movie to do. However, it also instigated a ready conveyor belt of substandard imitators from the same shores ready to cash in on this unique success. Dire nonsense like the hollow Dark Water, the dull and over stylised Eye, the truly pitiful Phone and the slightly bizarre Audition haven't truly come close to the level of Ring.Now, while Grudge isn't quite up there with the very best horror films, as far as these Asian efforts go, it's definitely one of the more effective selections.Megumi Okina is Rika, a volunteer homehelper. On being assigned to a family whose regular assistant is temporarily unavailable, she encounters the mother of the family who seems unresponsive. However, after a disturbing incident at the family home, Rika finds herself seemingly haunted by some kind of entity and everyone who gets involved in the case seems to endure the same trauma.It's a slightly convoluted story to explain, but it works pretty well on screen. As usual the Japanese acting is generally pretty bland, but a few loud screams certainly add colour.The main 'bad guy' seems to be some type of ghostly being, and while it doesn't utterly terrify, it definitely brings a few chills. The only real problem is we see too much of it, and not enough is left to our imagination ala Ring. This takes away a certain air mystery and fear. Moreover, the fact the entity resembles the symbolic Japanese girl with long black hair we've come to expect in the likes of Ring and Dark Water slightly detracts from notions of originality.However, this is redeemed by some pretty effective direction and camera-work, which aid to promote certain wrongness about what is going on.Perhaps a few aspects don't altogether make complete sense, but there's enough style here to paper over such cracks.Movies like this do go to show that when it comes to horror, the Far East have a handle over the Western world.It's by no means the most brilliant horror I've ever seen, but it's definitely not bad and if you're up for a chill or 2, you could do far worse.",negative
"~Spoiler~ Takashi Shimizu's Ju-on: The Grudge was the second huge hit that started the J-horror wave behind Ringu. And while this film does have some creepy moments, I think Ringu is a better film. I will also not win any friends with this comment: Shimizu's ""American"" remakes were much better films. Ju-on is a haunted house story. A mother and son were killed in the house and a powerful curse befalls anyone unlucky enough to enter the house. That's the story in a nutshell but it's a bit more confusing than that. This film suffers from a fractured timeline that makes the story hard to follow at times. It's told in a series of vignettes that aren't in chronological order. It does come together at the end, but making it there is quite an effort. If you ask me if you should watch Ju-on before the remake my answer is no. The remake utilizes many of the same scares, but to a much better effect and if you've seen them already their power is diminished. In effect, I see this movie as a workprint for the remake and Shimizu could fully realize his vision after having made this film. Shimizu is a hit or miss director with me, but I'm always willing to see what he's coming up with next.",negative
"This movie is only scary if you are kind of person who jumps at there one shadow. This is not scary. This movie is badly written. Badly acted. Good special effects. But what an awful ending. This movie is pooh pooh. Pooh pooh, pooh pooh. Don't see this movie. It is a waste of time and money. This is a bad movie. Bad movie bad movie bad movie bad movie. This story of man who kills his cat, kills his wife, kills his son. And then they ghost just decide to kill every one. Stupid not scary. I need more lines and I am running out of things to say. Save your money and don't see this movie. Awful awful awful awful awful awful. If you want to scared see Dracula (1931).",negative
"Yeah. True horror is an overrated/over-hyped Japanese flick in which a naked little boy covered in talcum powder runs around a house and his true moment of terror is when he bulges his eyes and makes a very loud ""Mroooooooooooowwww!!!!!!"" sound effect. Oh my god, it was so scary, I had a heart attack and had to be rushed to the hospital for a heart transplant.OK let's be serious now. I, like many and their dog, saw this before its American counterpart was released. I was hoping I was going to be in for a good ghost story, when instead I was in for a movie about people being scared by the aforementioned naked talcum powder drenched kid and some girl with bad hair who makes some belching noise to threaten her victims. Who'd have known people were so easily scared?There isn't much of a plot to speak of, except people go in a house and die by these two ""ghosts"". There was one scary part, and that was when the woman got pulled under the sheets, but that was done way better (and not so cheaply) in its American remake. The film's atmosphere sucks too- why is everything so light??? The American remake is an improvement as you can see they achieved the scares the original didn't. Way better creepy/brooding atmosphere, more convincing ghost story, etc. Save your money on this dreck.",negative
"First of all, before you watch this film, watch the katasumi and 44444444 shorts and the 2 ju-on the curse films released previously. I was pretty mad because I thought this was the first movie. Why can't people number their films instead of only adding cliche subtitles? At least the previous films are not very long in duration. Another fact that pisses me off here, is the non-linear plot. Movies should stop trying to be the next pulp-fiction and writers should just stick with chronological order. I mean, there is a girl that visits his brother, he locks her outside because he saw kayako, he dies and then the police find his body. In the next segment we see the girl phone calling her brother and in the beginning I thought this was before her visit to the brother's house but then she is killed by Kayako in her own apartment before visiting her brother. So which scene happened first? I don't understand. Did they forget to edit the film or just tried to make it into an anthology with no connection. I hate moments like that. Next, the characters are pretty bland, I mean they are a lot but the closest one I tend to be interested in is the police officer who investigated the Kayako case formerly but still he hasn't got any interesting dialogue and his encounter with the classgirl vision in the film confused me a lot. His death is also disappointing and also isn't explained. He just appears in a scene with his daughter and just passed away like that. The horror is decent though if you are horror film starter. Kayako and her son are some of the most disturbing characters in horror history and her rattle will haunt you.",negative
"The movie unfolds following different connected stories in a non-linear timeline. ""Ju-on: The curse of one who dies in the grip of powerful rage. It gathers and takes effect in the places that the person was alive. Those who encounter it die, and a new curse is born.""The non-linear telling leaves the movie in a disjointed flow and it does not allow any tension to build up. The acting is subpar to fair. The creepy kid and the growling sound is the only compelling aspect of the movie. The initial introduction of the kid is rather underwhelming. It doesn't help that it's in daylight in a non-interesting way. There isn't anything particularly scary in this movie.",negative
"Before the film started, I read some quotes from famous American directors praising the Grudge and calling it one of the most frightening films of all time. I was a little nervous about seeing it, but excited that it had gotten such positive attention from filmmakers. That moment before the film started was much more frightening than anything in the actual film. To be generous, I have to say that some of the attempts to scare the audience are innovative. Sadly, nothing here is scary. I had a really hard time caring and was confused by the disjointed and tangential structure of the film. Sometimes the lack of logic in a horror film can work it's benefit. Not the case here. Seeing this film reminded me of why I hate formulaic slasher films. sure, there are some interesting things here, but nothing really gells. I love Asian horror films in general, but this seemed slight compared to the films of Miike, Nakata, K. Kurosawa and the Pang brothers which are getting easier to find in neighborhood video stores.",negative
"I thought I'd check out this movie as it became available on DVD while its American remake, ""The Grudge"", was fresh in the theaters, and other reviewers had said that this movie was even scarier. Well, they must have been on LSD, because this movie was pathetic. I squirmed throughout the movie - not because I was scared, but because I was when-is-there-going-to-be-a-plot bored! The movie looked liked it was made on a budget of 12 yen. The ""evil spirits"" looked like actors who accidentally fell into a vat of Welches grape juice. At the intended ""scary"" moments, instead of reacting with ""Oh my God"", you end up thinking ""Oh, You've got to be joking"". If you liked The Ring, and thought this would be in the same vein (as I did), you will be very disappointed.",negative
"I don't know why all these people I know think that this is ""the scariest movie they've ever seen"" I saw it, and was totally bored by it. As several people have already reported, the acting is bad, there is no discernible plot, and we never have anything resembling closure. All we see is a man and woman who keep seeing appearances and disappearances of a dead, wet girl and a small naked kid. Whoop-ti-doo! That's it. Oh, and we keep hearing this stupid noise over and over again -- a noise that simply sounds like a person making guttural utterances with their throat. You never get to see what significance this sound has in the film. You never see what makes it or why. After the 20th time hearing it, and still not seeing anything scary accompanying it, you will like just start ignoring it, like I did.Then there is this bizarre ""hair torture"", which I think must be some kind of Japanese cultural thing, because I don't get it at all, even though I've watched lots of Asian cinema. What this hair-torture amounts to is seeing long, black hair, usually messy and unkempt, creeping around corners or stairs, as though the women to whom it belongs is just out of camera range, and we only see the hair. Does the hair act like a snake, and try to choke people? NO! Does it attack people and cut them or whip them? No! All it does it just creep down the stairs, AND NEVER DOES ANY HARM TO PEOPLE. Apparently the Japanese are horrified by dirty, unkempt hair. Whatever.Sure, the atmosphere is occasionally creepy, with earthy ambient sounds and such, but the film itself fails to creep or horrify. In the end, all we have is a disjointed, plot less, conclusion-less collection of scenes, with a naked boy and a dead wet girl. and a couple of people reacting to it all with expressions of fear, and screams. It's not the artsy, avant guard film that fans rave about. It's just a dull mess of a film that has fewer scares than the average Ed Wood film.Horror does not have to be gory. Horror does not have to have blood or gruesome makeup effects. For example, The Blair Witch Project had no gore or makeup, and managed a few good scares. This film only succeeds in being weird and incomprehensible. If unkempt hair and white-skinned wet girls scare you, then knock yourself out. Otherwise, avoid this boring, pretentious trash.",negative
I remember when the American version came out everyone was saying how trash it was and that the original was soo scary! They lied.I found it an enjoyable enough film but the story is unnecessarily convoluted. I did kind of wish it was scarier though!,negative
"For years I have being looking for a movie to scare me and nothing did until I saw Ju-on: The Grudge I knew it was going to be scary, I didn't think it would have scared me as much as it did.This movie scared the hell out me, It freaked me out for Two days after I saw this movie.I saw The American remake before this movie, The remake at the time I thought it was worth watching but when I saw this movie, I Could not believe that I thought the Remake was Worth watching!back to this movie there was one scene In this movie that really freaked me out, I could not sleep with light off after I Saw this (Small spoiler) the Girl wakes up in Middle of the night and see Toshio on the bed crying like a cat and then see Kayako bending over the bed to look at her. That is one of the most scariest scenes I have seen.This movie has some Great creepy scenes which it so much better then the one of scares you get in the remake!The acting great, the story is great it' scared me, it creep ed me out so much 10/10",positive
"I have recently seen this film and as a scary movie it is very solid. The plot is sometimes confusing but the shocks are genuine and will have you hiding under your sofa several times. The horror element relies on shocks and make-up effects as opposed to loads of gore and CGI (however there is a smattering of this). Defenitely one of the best Asian horror films since 'The Eye' and would be difficult to keep its authenticity if remade in America. The music is atmospheric, reminiscent of the Resident Evil Games and adds to the tension running through the film. I am still unsure to why the boy, mother and father haunt/kill anyone entering the house.....wasn't really explained very well but leave your critical reasoning aside when watching it and enjoy the production for what it is a roller-coaster ride of jumps and scares.",positive
