review,sentiment
"When I began watching ""Dark Water"" I was surprised to see that the film was dubbed into English. In recent years, dubbing has nearly died out and subtitles have reigned supreme, so I was surprised. However much I dislike dubbing, however, the quality of this dub was actually pretty good.The story begins with a mother and her young daughter going through a divorce. Her husband is fighting her for custody, so the woman feels a lot of pressure to get a job and an apartment. While she is able to do both, the pressure only gets worse as the apartment building appears to be haunted by the spirit of some creepy child. And, thought the course of the film, this creepy kid seems to be calling out to the mother and her girl. What's next? See the film.While many of the story elements are very familiar if you've seen more than a few Japanese horror films, they are assembled quite well. Plus, most importantly, the mood is excellent--with creepy music and effective direction and editing to create the proper mood. Well worth seeing.",positive
"I was a little surprised when I found out that this summer's ""Dark Water"" was a remake of a Japanese movie. From the director of ""Ringu"" (remade as ""The Ring""), ""Honogurai mizu no soko kara"" has recently divorced Yoshimo Matsubara (Hitomi Kuroki) and her daughter Ikuko (Rio Kanno) moving into an apartment that carries a deadly secret.Obviously, there are likely to be complaints about the American remake. I thought that the remake was well-done, but I do have to side with the original. It gives one a sense of claustrophobia and descent into madness and desperation. We may have never thought that Japan could do horror, but this one and ""The Grudge"" disprove that. Very well-done.",positive
"This Japanese chiller is centred of Yoshimi Matsubara and her young daughter Ikuko. Yoshimi is in the process of divorcing her husband and they are caught up in a bitter custody battle. Needing somewhere to stay they move into a flat in an old apartment block. She soon complains about water dripping through the ceiling but nothing is done and it starts to get worse. Slightly creepy things soon start to happen; Ikuko finds a child's bag on the roof; it is handed in and later thrown away... then it reappears on the roof. There is also the local mystery of a young girl who vanished two years previously. As the story progresses the custody battle gets increasingly unpleasant and the sense that something is wrong in the apartment grows.If you like horror films with plenty of jump scares and gory deaths then this probably won't appeal to you; 'Dark Water' is all about atmosphere and director Hideo Nakata knows all about how to create a disturbing atmosphere. Things start out normally enough with much of the early part of the film feeling more like a social realism drama than a horror film. There are early hints that something isn't right though; mostly involving water where it shouldn't be. The building adds to the creepiness as it is a fairly normal, if rundown, apartment block rather than a really old building. As the film approaches its conclusion the creepiness increases to a point where I could feel myself getting goose-bumps. Hitomi Kuroki does a fine job as Yoshimi, she makes the character feel like a real mother trying to cope with a difficult situation rather than a typical 'horror heroine'. Young Rio Kanno also impresses as Ikuko; a real child rather than the precocious brats that tend to feature in western films. Overall I'd say this is a must see for fans of J-horror and well worth watching if you want a good chiller.These comments are based on watching the film in Japanese with English subtitles.",positive
"Divorcée Yoshimi Matsubara (Hitomi Kuroki) and her young daughter Ikuko (Rio Kanno) move into a run-down apartment block where they are haunted by the ghost of Mitsuko Kawai, an emotionally troubled little girl whose body has remained undiscovered since she accidentally drowned in the building's water storage tank two years earlier.Those who watch Hideo Nakata's Dark Water expecting a real fright-fest might be rather disappointed: it's a slow burner of a film that delivers a relentlessly brooding atmosphere, one of death and decay, but which is surprisingly short on nerve-jangling scares (unless, of course, you're freaked out by dripping water, red schoolbags, or six year old girls, in which case you'll be scared s**tless).Indeed, for most of the running time, Yoshimi or Ikuko never actually appear to be in any real danger from the film's restless spirit, their problems arising from far less ethereal sources, and it is only in the films closing moments that it becomes apparent that Mitsuko means to do Ikuko harm (so that she can claim Yoshimi as a surrogate mother) and the real horror begins.Although Nakata's direction is a little too languid in style for my taste, it is technically accomplished, with innovative camera-work and stunning cinematography throughout, and the cast give excellent performances; it might not have left me with the serious case of the jitters I had hoped for, but I had a reasonable enough time with Dark Water, and certainly recommend it over the dreary remake.",negative
"Dark Water is a truly unique film in that it worked on two different levels with me. First, it worked as a horror movie. No, it's not pee-your-pants scary with buckets of blood. Instead it's just plain old creepy with lots of spooky atmosphere. Even though much of the horror lurks at the periphery, it's a constant, definite presence. And when the horror does spill into the characters everyday lives, it's very effective. Who would have thought that a little girl's Kimiko bag could be so eerie? Second, Dark Water works as a drama. I bought the pain of the mother fighting to keep her child. And I felt the joy as the two played together. And in the end, when the mother realizes what she must do to save her child, I felt the heartbreak of both characters.The whole thing works because of some great acting. Hitomi Kuroki gives a remarkable performance as the mother. I believed and felt everything she was going through. Most of the Asian films I have seen recently have had good acting, but Kuroki's performance stands above the rest. As for the little girl, she's not the annoying child I'm so used to seeing in films like this. She seems real. It's a nice job by such a young person.My rating would be higher if it weren't for the predictable nature of what happened to the missing Mitsuko. It's should be apparent to anyone (other than the characters in Dark Water) where the child is and how she died. Still, it's a remarkable ride to an inevitable discovery.",positive
"Directed by the acclaimed Hideo Nakata, this Japanese horror was part of a number of films featuring ghostly black-haired children that courted a wave of popularity (and American remakes) alongside The Ring, the Eye and The Grudge.Recently divorced Yoshimi Matsubara (Hitomi Kuroki) and her young daughter Ikuko (Rio Kanno) move into a rundown apartment block where there is an alarming – and growing – patch of damp dripping from the ceiling. Ikuko attends the local school and adapts quickly, but sees ghostly images of a dark haired youngster. This little spirit is often accompanied by puddles of water that seem to be reaching out towards Ikuko, like fingers. Could this be the local child that has recently gone missing, leaving only her red school satchel behind – a satchel that crops up in the most unlikely places?SPOILER: it emerges that the missing Mitsuko Kawai (Mirei Oguchi) drowned in a large water tank on the apartments' roofing whilst trying to retrieve her satchel. Now a ghost, she now sees Yoshimi as a kind of mother figure, and haunts her and her daughter, leading Yoshimi to make the ultimate sacrifice and appears to travel over to the 'the other side' to appease the spirit and save her daughter. This scene is illustrated as Yoshimi elects to stay in the elevator frequented by Mitsuko's spirit. When at last the sliding doors open before her, a vast outpouring of water envelops Ikuko. Of her mother, there is no sign – until ten years later when she revisits the apartments, dilapidated outside, but tidied and fresh inside. She sees her dead mother who assures her that as long as she is well, she is happy. Mitsuko is also there, but when Ikuko turns, she is gone.This is a good, creepy film that also carries a real emotional sting. Although Mitsuko has a history of instability, there is little doubt that the watery hauntings are real, and these are achieved very convincingly – none more so than when Mitsuko enters her flat once again after the damp patch on the roof has grown once more, to find filthy water pouring from the ceiling in every room. The effect is very much as if it is raining on the inside and is highly unsettling.The melancholy of the lonely little girl, now without a mother, is also palpable but at least we get (and she gets) some assurance that Mitsuko will always be watching over her.",positive
"Having seen Ring and Ring 2, I had to see this film.I had a vauge idea about the film as I had spoken to a freind who had seen it, but due to it being a night out and having one or two too many buds, the info I was given was a little hazy!!So I rented it out...This is a GREAT film, it was so well crafted that you are hooked straight away, the story is simple and the story is told in the same way, this I feel adds to the strange and eerie feel the film has all the way through.I thought this film was a great horror, no slashing and gore and no obvious attempts to make you jump, just slow, eerie, and very tense horror, that makes the hairs on your neck stand on end......I would recommend this to anyone who likes horror!!",positive
"This is not a story that could have been conceived in Arizona, say, or the Australian outback.All of Japan (except for Hokkaido) has its ""tsuyu"" or rainy season every year in May-June-July, depending on the part of the country. Some years, there really isn't much change in the weather. Other years, Westerners such as myself start to think about building an ark...the rain is that relentless. Humidity is 90% or higher, mold and mildew everywhere, centipedes appear in the bathroom, ...ugh.Of course if it actually continued to rain the entire movie, much of the eeriness of the movie would be lost--just because one wouldn't think oddly of all that water. Still, I think the original storyline must have come to the writer, Koji Suzuki, one rain-sodden June afternoon....As with so many films in this genre, top marks for mood and atmosphere. One of the better Japanese occult/ghost/horror movies of recent years.",positive
"After his acclaimed Ringu Hideo Nakata has made a brilliant, chilling horror film that won't soon be forgotten by any one who sees it.  Few films have the nerve to incorporate solid emotion into a good horror story. But this film is not afraid and it suceeds.  Because of the way it is you become so completely involved with the charachters and the storyline equally enhancing the scares ten fold. this film and everyone assoicated with should be commended for making one of the most terrifying horror movies of all time. It's about a woman and her young daughter whom move into a new apartment. It just so happens that the past occupant a little girl is haunting it.  And she must unravel the mystery as it approaches unrelentlessly.  Rush out and find this movie where ever you can. You won't regret it. Dark Water is an instant classic. prepare for some scare!!!!!!!!!",positive
"OK. Who Reviewed this GEM? Critics?.. I mean this is a Horror masterpiece. You cant make a more visually depressing horror than this one. May be the Grudge.. I am pretty sure that it has comparatively lower rating because there was a decent US Remake. Think someone doesnt do horror well or rather understand it. This is a gem, a masterpiece. Should be at atleast 8+",positive
"Are you like me and Netflix's ""The Vanishing at the Cecil Hotel"" doc series got you wondering if the Dark Water movie mentioned within would have an added creepiness due to it's similarities to the real life events? If so, I'm here to say, it totally does! I don't think there's any great meaning to it like the internet sleuths in the doc do, but it is certainly a highly unusual coincidence how many parallels there are. The film features both a deadly roof top water tower and extensive sequences using grainy elevator security cam footage that are chillingly familiar. Keeping the Lam case in the back of your mind certainly adds an extra eerie layer to the already tense picture.The movie itself is firmly in the tradition of 00s J Horror, hitting many of the expected tropes along the way. Compared to it's contemporaries though, it's distinctly more low key, frequently favouring tension building over jump scares and CGI monsters. In a way, it almost functions more as a dreary family drama, exploring the hardships of a limited income mother struggling through a heated custody battle. The slow pacing makes the subtle chills all the more effective, keeping things as classy as a ghost movie can be.",positive
"Version: Japanese, English subtitles (by SBS)I found something in 'Dark Water'. A sort of revelation. Something that no other Japanese horror movie had made me think about it - is it really necessary to stop and put your shoes on / take your shoes off, whilst running around in terror? And there you have it ladies and gentlemen, I've just debased this fine movie - in a single paragraph - like no one else could.Yoshimi Matsubara (Hitomi Kuroki) moves into a new apartment after tentatively winning a custody battle for her daughter, Ikuko. However, life as a single-mother for Yoshimi is time consuming, and her husband and social workers are becoming increasingly convinced that Yoshimi is not fit to take care of Ikuko. Things get worse for Yoshimi when water continues to leak into her apartment from the room above, and other strange events in the apartment building constantly haunt her.'Dark Water' is presented as a horror movie, and I was expecting a horror film similar Nakata's 'Ring'. 'Dark Water' is not really a horror film, but more of a supernatural drama. Either way, it is a fantastic film. It starts off slowly, maintaining a sense of mystery until reaching a rather creepy climax. I'm not a big fan of Nakata's 'Ring' films, but 'Dark Water' is a great film, even if it is not really the horror film it is made out to be.Now back to my comment in the opening paragraph: For those who don't know, one tradition in Japan is for people to leave their shoes in the hallway when entering a household. I noticed several times that even though Yoshimi was running around in terror, she made to sure to put her shoes on, or take them off. ""Why is this important?"", you may ask. Well, it made no difference in 'Dark Water', but what about the poor souls trapped in 'Wild Zero' or 'Wizard of Darkness' who are definitely going to be caught doing the shoe thing?'Dark Water' is a great movie - I even feel that I should not debase such a fine movie with my style of review, but I'm still perplexed by the whole shoe thing - 9/10",positive
"J-horror is fast becoming the only kind of horror to convey the real chills and not resort to cheap thrills. Even before the massive, global success of RINGU in 1998, the sub-genre had been around: it just hadn't really been discovered this side of the globe. Of course, once that came around, Americans began tinkering with concepts closer to the essence of technology and alienation more proper for Asian culture in order to create stories that were either remakes of these original stories (themselves based in folklore of vengeful ghosts). However, there is an element present in the original forms of these stories that can't be appropriated in its entirety elsewhere and only on one or two occasions, it's succeeded. The first was the American version of RINGU, THE RING, and now, DARK WATER.However, DARK WATER (2005) is different enough to stand on its own despite the clear similarities to its root idea. A little more elements were added and these managed to bring an edge to its own version without corrupting the core idea of a woman and her daughter caught in a supernatural circumstance. Also, due to Jennifer Connelly's performance -- she's on screen almost all the time -- as well as clever editing, the movie didn't cop out at any time.DARK WATER (2002) is a quieter affair, less reliant on the evil within an apartment building, closer to a mood piece that slowly takes form and only once relies on a boo tactic. In many ways, Stephen King could have penned it due to some vague references to dead children trying to communicate with the living, such as a passage in ""The Shining"" where Danny encounters the haunted spirit of a child caught in the playground, only seeing its beseeching hand pleading for him to come down and ""play with it forever"".What both movies have in common is a sheer build-up of terror that insinuates itself innocuously, then takes shape and form and finally consumes and destroys the family unit. The stories are essentially the same, but in this version, the red knapsack makes a stronger and more insistent appearance until Yoshimi is nearly driven to distraction and makes a shocking discovery, but in this case, we get to see more of the little dead girl, always shown with her face partially hidden to the camera or walking away from us, dressed in her yellow raincoat -- a distant relative to DON'T LOOK NOW, also the story of another doomed girl leading to more horror. Every time she comes on screen the movie goes into a creepy tone: be it seen from a distance, calmly watching Yoshimi and Ikuko from her apartment, or walking under the rain as some dark ambient music plays, meeting her fate at the top of the water tank, and in one harrowing moment, when Yoshimi discovers her daughter inside the water-logged apartment as the shadow of the ghost lingers on. Even her final denouement is strong, not a cheap thrill.Where the movie is best is when it's establishing its dread. Yoshimi's growing horror, looking over her shoulder to what we can vaguely see, or her psychic perceptions of what took place in the apartment. There's also an underlying sadness about the movie, usually not present in horror. The scene where little Ikuko comes to realize what has happened to her mother (in a scene reminiscent of the elevator scene from the movie THE SHINING) is heartbreaking, because it's less about the triumph of evil, more about the loss of a loved one. Because it bookends the story with a reunion of sorts between mother and daughter, it's also very bittersweet, and horror movies nowadays rely more on the evil per se than in the humanity of its characters. That in itself is an important device in humanizing horror than in focusing on the monstrosity of the events.",positive
"A classic Japanese horror movie that inspired a Hollywood remake. It is suitably understated. Moist and wet. Better, IMO than the Ring, which made japanese horror such an in-thing. Make sure you watch the epilogue at the end.",positive
"Another exceptional ghost story from Japan. The set-up on this one's familiar: a lonely mother, her precocious child, a creepy run-down apartment block haunted by the ghost of a little dark-haired girl. So far, so par for the course. Where the film excels is in two places: script and direction. The script delivers an ultimately moving, affecting story peopled by realistic characters we get to know and care about. Sure, there are no jump-in-your-seat moments as in some other Japanese ghost films, but they're not required; by the end, the film has turned into nothing less than a tragedy, and the horror is driven to the background.The direction is sublime (you'd expect as much, given that RING's Hideo Nakata is the man behind the lens). The dripping patch on the ceiling becomes monstrous in itself, and the atmosphere is palpable in every sequence. I loved the way that obvious scenes aren't shown, they don't need to be shown, the focus is on mood instead. Hollywood managed a decent remake of this, but even that had to show obvious stuff that wasn't required. Add in a cast giving top-notch performances and you have one of the finest the genre has to offer.",positive
"When I saw ""Ring"" I was slightly disappointed, as many claims were made to it being chilling, scariest-movie-of-the-year blah blah blah, and I was a little doubtful about whether I'd like this film. Well, I did. It was amazing, and I haven't been this scared since I was a little kid. This film goes above all the usual slasher/teen horror movies, and actually tries to scare the audience, rather than have a few jumpy moments.A divorcee and her daughter move into a flat, but some freaky goings-on and wicked damp make her fear for her, and her daughter's, safety. My only concern in this film was the parental skills of the mother, but thats by the by. My favourite actor in this film was by far Ikuku, aged 6. Kind of like a Japanese, female Hayley Joel Osmont, only without the same facial expression throughout the whole movie.A great psychological horror, I'd recommend this to people who aren't confused easily and like complex horrors.",positive
