review,sentiment
"This film screams ""independant."" It's not so much the low budget, or the terrible dialogue, or the awful translation, or the complete lack of direction. It's the stress on western cinema. Every. Single. Fight. Starts with a standoff between two people. A guy could be pointing a gun to another fighter's head, the fighter would then bring his gun up and the man with the gun ALREADY READY TO FIRE would do nothing. There's even a stand off between a sword and an assault rifle. One-sided? Very. Retarded? Exactly.The director tried, but the over-acting was just too terrible. Wonderful gore effects, A+ for those especially with such a limited budget. But it can't help a guy acting like a zombie acting like a spider complete with creepy crawler sound effects. The comedy relief is annoying, the characters are annoying, and if I hear: ""What are you talking about"" one more time I'm going to scream.Overall: Annoying, I don't get why everyone likes it. Last time I checked fight scenes were only as good as the glue of plot that held them together.",negative
"Version: Eastern Eye's R4 DVDHaving seen 'Wild Zero', 'Battlefield Baseball', and now 'Versus', I must say that the Japanese zombies I seem to be watching are... different. Awesomely different. I am not saying other zombie movies are not awesome. They are quiet awesome, but none have them have rock bands with guitar-swords ('Wild Zero'), or are practically 'Highlander' with a few added zombies.The movie opens with a little text narrative - and the only thing that resembles a plot for most of the movie - telling us that there are 666 gates to hell on Earth, one being located in the Forest of Resurrection in Japan. Enter some Yakuza, two prisoners (the Yakuza engineered their escape, for no apparent reason of course), and a kidnapped girl (also kidnapped for no apparent reason). Soon enough, Prisoner KSC2-303 (Tak Sakaguchi) and the un-named lead female character are on the run from Yakuza and zombies, and any semblance of a plot is forgotten until the end of the movie. Awesome.Now that I think about it, none of the characters were even named. If I needed any more proof that 'Versus' did not have any writers to begin with, it would the lack of any names. Speaking of having no writers, 'Versus' has some of the greatest dialog never written, from the good guy proudly declaring ""I'm a feminist"", to his conversation with the lead female where neither can remember anything that happened - or even anything about themselves - before the events of the movie because they ""forget things easily"". Most excellent. Who ever said a movie actually needed a script, or even a simple plot, to be awesome? 'Versus' seems to borrow from a variety of awesome sources. In fact, the movie is practically an amalgamation of: Evil Dead 2, Highlander, old samurai movies (replacing the samurai with zombies), various Arnie movies (think Predator, Commando, and Terminator), the Matrix, and nearly every John Woo movie ever made. Ryuhei Kitamura must be some genius of the most awesome order.Obviously, when there is no plot, or dialog, or character development (I mean really, not naming ANY of the characters is quite an achievement by my book), there must be lots of action and gore. There is plenty of 'Evil Dead' and 'Lone Wolf and Cub' style violence and gore, with people getting split into two or more pieces and running around with giant holes in their bodies. Much like in any good John Woo movie, an endless stream bullets fly in all directions while every character (zombies included) packs enough heat to take out a small army. The kung-fu fights aren't too bad either, and we have the obligatory 'Matrix' jokes. A simple 'awesome' can't possibly describe how awesome I found 'Versus'.If I could one fault with 'Versus', is that it was a tad too long for its style. It could have easily been shorter, but then again, it could have easily less cool.Interestingly enough, Tak Sakaguchi starred in this and 'Battlefield Baseball', with Ryuhei Kitamura directing both, along with the awesome 'Azumi', and 'Godzilla: Final Wars' (which I have not seen yet). Kitamura must be awesome like Sam Raimi.'Versus' is great fun. Not to be taken seriously at all - watch it for a laugh or with some mates, especially if you enjoyed 'Wild Zero' or 'Battlefield Baseball'. I noticed one review here said that one needed to have ADD to enjoy 'Versus': well, give me another copy and call me Captain ADD. After seeing 'Versus', I'm really keen to check out 'Stacy' and 'Happiness of the Katakuris', but for the moment 'Wild Zero' reigns supreme. 'Versus' is still most excellent though - 8/10",positive
"This is a cool movie.The basic story twines around a young lady with the power to grant immortality, and the two warriors who have battled through many lives trying to achieve this from her.In their present incarnation, one warrior leads a group of very amusing thugs, the other the quiet ""lone wolf"" type.Their battle takes place at portal 444 a magical place on earth, were the dead rise again, as zombies.This is a funny over the top violent movie. It is dark too, and not for kids really. It has good action sequences and I think intentional funny bad guys and a couple of hilarious cops in it.Everything about this film is over the top and the death count really gets up there. Lots of fake blood a bit of real looking blood and almost non stop action makes this a great 118 minutes of well-wasted time in my books.",positive
"Looking at the cover of the movie you would expect a Matrix style movie, but you are going to watch something REEEEALY different than The Matrix. As i said in the summary, Versus is a Excellent mix of gore and action, accompained by martial arts, gunplay and swords. The movie begins with a poor zombie getting sliced by a samurai, the samurai kills other zombies and the samurai gets killed by a mysterious character. After this prologue, you see 2 guys that just escaped from a holiday in prison. They meet some gangsters (or Yakuza, since this movie is Japanese), the gangsters are going to help our heroes escape from the police, but something goes wrong. We discover that the yakuza guys kidnapped a girl, apparently the main guy (anyway, no character in this movie is called by it's name, check the cast i am not joking) is not a big fan of violence against womens, and ""accidentally"" one of the yakuza guys gets killed and he becomes a zombie (also, the guy who we see after the prologue that is escaping with the main character gets killed) ! The main character escapes with the girl, but the yakuza boss wants to starts a manhunt, but zombies will go in the middle of the action. LET THE BLOODBATH BEGIN !!!! Anyway, i really enjoyed Versus, a lot of people considered it ""boring"" or ""slow paced"", also there is a final revelation (calm down, i am not going to spoil it). i like Ryûhei Kitamura, i think that he is a good director and the performance of Tak Sakaguchi was awesome, cold and cool, even the rest of the cast did an awesome job.",positive
"I have to tell you, the user comments are far more entertaining than this movie itself!Plus: Just because it's a foreign movie, it doesn't automatically qualify for 7 points, what are you people thinking!Oh, and the best Japanese movie ever? Don't ever tell a Japanese person that, or you'd be barred for ever from entering that country.
There are great Japanese movies, but this one definitely does not belong. While Night of the living Dead, and Day of the Dead have achieved cult status, this movie does not (it's at best an attempt to copy, with a worse plot, worse actors, worse special effects, and worse make-up).Well maybe I should continue watching the movie (it's running right now, but couldn't keep my attention). After so many good Japanese movies, I've been caught a little off guard. If they only had spend a little more on special effects, it would have rivalled the old Godzilla movies (now these are some real funny movies)!!",negative
"Those crazy Chinese, they sure know how to make crazy films. I had a friend once who went to China- he said they didn't have cars but used dragons to drive about instead. Crazy! Especially as dragons are extinct. Versus isn't really a real film, it's really based on an assortment of fight em ups for the computer. Games such as Mortil Come Back World, Road Fighter 2: Championship Edition, and Streets Of Age. The crazy twist comes via the fact that we have not only humans fighting each other, but other creatures too- con men, vampires, weredogs, werecats, zomboids, Bagginses, people of the Aisle Of Man, Santa etc. The basic plot sees a Chinese mafia man re-stealing his girlfriend from a rival mafia man who had re-re-stolen her from the man who his re-stealing her from him. The baddie sends his most trusted warriors after the goodies in a progression of difficulty, starting with a brown belt unarmed amateur, working up through expert bearded swordsmen, giants, and Miyagi, all the way to entire platoons of tanks armed with nukes. Our hero is a decent fighter, but he can only take so much and is ripped to ribbons. Luckily though he is killed in an ancient Indian burial ground on a full moon and comes back as a zomboid. He then has to fight his way out of the Underworld against Medusa, Hitler, and Samuel Peyps only to try to re-re-re-rescue his girlfriend (who has been cheating on him with an Eskimo). Not a lot of the film made sense, especially the parts that weren't in English, and most of the effects and acting left much to be desired. I suppose I can't complain given that the film was made for 10 Yen, but when you see that Parannoying Actively was only made for 80 dollars there really is not excuse.Best Scene: When one of the bad guys is being kicked into the air you can see the string and pulley system being operated by a man in the trees in the background. If you freeze frame that part and zoom in you can see that it is none other than 1980s cast off Rick Moranis.",positive
"Many good comments and reviews have been written about Versus on this web but also on other Asian sites so i decided to take a look with high expectations since it was named as MUST SEE in some websites.after only seeing 10 minutes of the film, you can realize that this movie is just bad and it can't get any worse. I will not comment on the plot because it was weak but yet weak plots are not necessarily not entertaining. Lets get started: The actors were really pretentious and none of them fit the characters they were playing. The bad guys tried to be really bad, which messed up their part but the protagonist was awful, he was trying to be cool as i don't know what Rambo? The tone he spoke with was intended to add to his cult but resulted in sissy kinda hero. The Bad guys were screaming and yet calm all the time which was kinda weird. The way they killed zombie's was probably.... Also worth mentioning, lousy acting, normal people would have acted better than those (not only, would have fit the role better as well)...I usually don't write this much about a movie but this one. I mean the director was immature as well, the movie was shot in bad way which made even more boring than it already was. Colours were not thought of at all.Cliché - the hero's black leather jacket and all that crap, where did that come from? Well if i missed something out I'm sure someone will put it in their comments although most people wrote positive about this movie.",negative
"I saw this film recently, been on my radar for 20 years.
I have enjoyed Ryuhei Kitamura's Midnight Meat Train, No One Lives, Downrange n the segment from Nightmare Cinema but this one is a bit letdown with the same stuff again n again.
The matrix style, gravity defying action scenes became an endurance test.
In fact, I completed the film in installments inspite of fast forwarding some scenes.
Generous with 5 cos of the director's other films.",negative
"""Versus"" is a real low budget zombie/samurai/yakuza film (is this a new genre??) that hearkens back to Sam Raimi's ""Evil Dead"", with creepy grinning zombies and arterial blood pumped out with abandon.I thought the movie started off really interestingly, then lagged in the middle half with the ""Prisoner"" running around the forest with the girl, slashing at zombies and avoiding the pursuing yakuza gang.But it does get interesting.. and weird. Very weird.Kitamura brings us a weird little runt of a guy running about with a huge machine gun screaming in fright, a one-handed policeman, the apathic hero ""the Prisoner"", a creepy tongue-flicking zombie that makes click-clacking noises as it creepily shimmies up trees, a cool assassin type chick, etc etc. There are some really hilarious moments like when one of the yakuzas yells ""You can't kill me because I have reflexes 500 times faster than Mike Tyson"".. WTF?!?! If you like samurai flicks, if you liked Evil Dead or Land of the Dead etc, if you like campy horror and gore, then you will probably like ""Versus"".",positive
"Title: Versus (2001) Director: Ryuhei Kitamura Cast: Tak Sakagushi, Hoshimi Asai, Toshiro kamiaka, Takehiro Takayama Tagline: Witness a battle no one has ever seen Review: Wild action, zombies shooting guns and doing martial arts, tons of gore, mid-air sword fights, and the Yakuza are just some of the things that make up this amalgamation of genres that can sometimes get a little confusing but is ultimate a fun (and funny!) ride.The story revolves around prisoner KSC2-303. A prisoner who's just escaped and is one of the key elements to opening a portal to another dimension and ultimately giving supreme power to some evil dude who wants it.The main problem with this flick was trying to keep track of what it was all about. You see for some reason the film doesn't explain itself to well in the first half and you are left wondering why is everyone fighting and kicking each others butts. Its kind of hard to care for the characters or what is happening on the screen if we cant quite grasp what its about. I don't know if its the way that Asian cinemas style of storytelling or the fact that this film was foreign but I was having a hard time grasping it. But then again I've seen many foreign films that make perfect sense, like Audition and The Eye for example, so Ill just chalk it up to bad story telling.The other thing is that the film gets a bit confusing because it has so many genres mixed into one another. Is this a zombie film? A martial arts flick? Is this a highlander remake? Is this a mafia movie? Is it an x-files episode? Is it a horror movie? Anyhows once you do figure out what they are all fighting for there's a lot of amusing things to keep you interested. There's the unintended humor which is just great. I mean in what other movie will you see a character cock his gun with his teeth while holding a sword on his other hand? Ha! The dialog is also quite laughable, maybe its because it was dubbed but, heck I was watching the subtitles and the dialog seemed equally loopy.Then there's the crazy characters and situations that are presented which are insanely entertaining. Like for example: anyone who dies is instantaneously brought back to life because they are all standing right smack in the middle of the ""forest of resurrection""! One of the 666 portals to the ""other side""! Crazy huh? Crazy and entertaining if not taken seriously.There's the huge amount of gore thats all over the place, hands, heads, and chests all get chopped in half and blown to bits by a hundreds of bullets and many sword and knife fights. The flick is a non stop hack and slash shoot em up. Non stop action, so for those of you action and gore fans this movie is certainly for you. For those of you who are looking for a smart film...well leave your brains at your doorstep if you rent this one.The American influences in this flick are all over the place, there's references and familiar characters to American flicks like The Matrix, Highlander, The Terminator and even The X-files. The story is about a pair of immortals battling with swords...hmm. Where have I seen that before? Then there's these two private investigators...hmmm..hints of molder and scully? Anyhows, it wasn't something that bothered me, just something I noticed.The flick has a lot of cool shots, with characters having spectacular sword fights (specially the one at the end) and has some interesting camera angles. But many times it feels like its the work of an amateur. The film has too many scenes that just takes the whole seriousness out of it. First your like all dead serious and then wham! Some really stupid situation occurs and just messes everything up. The film was also shot almost entirely in the woods which just screams ""low budget!"" and sadly the film also suffers from some bad lighting.One things for sure the director sure took a lot of time in making his main character pose in lots of ""cool"" looking positions with his swords and guns...as if saying ""check this guy out! Doesn't he look cool?"" In many instances the film will feel like you are watching a live action anime or a comic book come to life. For the comic geek or anime fan this will be entertaining but for the regular schmo looking to see a serious martial arts flick. Don't look this way, because Versus is just a fun, funny and disjointed little flick. It almost feels like this director will someday make a great film, but this just ain't it. There's still room to grow for Kitamura as a director, but hey that doesn't stop Versus from being an entertaining flick. Check it out without any big expectations and you should have a good time.Rating: 3 out of 5.",negative
"I watched the DVD version twice and feel that I should receive a medal for my patience and endurance. Patience is necessary while you wait for the plot to unfold and endurance is required because the sword-fights are overlong.The editing of the fighting is well done because you see short flashes of action welded together to give an impression of hectic action. Blood-spattered faces and the clash of steel blades add to the feverish atmosphere. The influence of kabuki is felt as the actors interrupt the action with a threatening pose.I get the strong impression that this bunch of handsome young Japanese actors thoroughly enjoyed showing off their athletic skills in the so-called Forest of Resurrection. Sword fighting is a dangerous game and it is a wonder that more of the actors were not injured.The Japanese story writers seem to like adding a touch of the ancient myths and legends. I did not know that there are 666 Portals to hell and that the 444th portal is in Japan. One can always learn something from watching foreign films.There is an over-emphasis of blood in this blood-and-guts film. Sometimes realism can be taken too far. This is certainly not a film for the squeamish. Close-ups of arteries spurting blood, entrails falling out of lower bowel like a string of sausages, or a blood-drenched hole in the abdomen, looking like a Henry Moore sculpture. What joy for the cameraman who can actually do long shots through the gaping hole. Add to this a threatening look from a swordsman who licks the blood from the blade of his sword. Black humour indeed!The open-ended script seems to indicate that a sequel will be added. Let us hope that more attention will be given to a more interesting story line in the follow-up. I lost count on the characters who were killed and how many were resurrected, but I do know the character of Tak Sakamuchi will star in the next episode. He seems to be the lucky one who gets the girl for his sterling efforts. If I am offered a medal as an inducement, I just might watch the sequel...but I think not.",negative
"Words cannot describe how cool this film is.  Imagine blending John Woo, Yuen Woo Ping, Sam Raimi and Peter Jackson into one uber-director and you have Ryuhei Kitamura.  Great cinematography, great editing, great sound, cool and quirky storyline, suitably over-the-top acting, gross effects...just absolutely fantastic.Watch it sober and it's great.  Watch it drunk and it's a revelation.",positive
"I've heard about Versus for quite a while, but only tonight was able to see it.  What an awesome flick!  Sure, the action borrows from every HK gun ballet or kung-fu opera ever made, but who cares?  The mix of stylish action and Romero-style gore works quite well, and the knowledge that this whole movie was made for peanuts just enhances it.  The hero's your typical badass standard, but characters like ""The Fighter"" and the psycho laughing Yakuza stand out.  The plot isn't even completely irrelevant, especially given the prologue and the awesome ending.  As long as you're able to check your inner film student at the door, Versus is nothing but entertaining.",positive
"Dude, you GOTTA see ""Versus""!Well...actually, you don't.  If two hours of mindless carnage floats your boat, then this Z-grade Japanese action flick is a must for you.  If you prefer quaint little virtues like characterization and a strong storyline, you can take a pass.I wanted to see this because the director is helming Godzilla's ""final"" movie.  Honestly, I don't think this bodes well for the Big Guy's future. Godzilla flicks are cute and fun and usually a bit thoughtful, whereas ""Versus"" plays out like a Tarantino wet dream (forgive my crudeness, but it's true!).  This movie is all about Cool Lookin' Guys who Stare Each Other Down and then Get Into Ridiculous Sword-and-Gun Fights.  The gore is, needlessly to say, ridiculously OTT, to the point where the film is not even remotely scary or gross - just a self-parody, which is my least favorite form of entertainment.  Sorry, but I actually prefer horror/action films that take themselves a bit seriously; this one is floating around in the stratosphere somewhere.All this is not to say that it's a turkey.  The battles really are fun and the choreography is impressive.  There's a great Joker-type character who spends the whole movie mugging and acting like a complete psycho.  It's just that the good elements are balanced out by a dull heroine, a padded running time, and the aforementioned complete lack of substance.This is a great movie...to watch with friends while you slam a couple of beers.  It's great to laugh at, too.  But actually great?  Nah - it's complete rubbish, innit?",negative
"¨Many people seem to think that this is a good film if you don't expect a good plot or anything else but brainless action. I didn't, it still sucked.First of all even in an action film, you need even somewhat interesting characters. The only slightly interesting guy here was the weird dude in the green shirt and that's only because he was silly. Pretty much nothing is told about the characters, so who cares about any of them. That's the worst thing about this movie, it doesn't get interesting at any point.There was way too little violence, considering that some of the main keywords for this in IMDb are ""extreme violence"" and ""extreme gore"". The blood looked like cranberry juice in most of the shots and it doesn't help that this was meant to be campy.Well at least the action was pretty good, but that's not enough to keep your attention for the whole 2 hours. 90 minutes would already have been a bit too much, but 2 hours c'mon! Action was very anime stylish and has the same problems too; there is too much filler. Shooting zombies in a one scene gets boring after five minutes when there's nothing else to it, so just move on please. Don't bother with this, it's a really boring movie. And I didn't even mind about the ridiculous non-existent plot.",negative
"A zombie martial arts film from Japan? Sounds like a great idea. Think again. You could watch this movie in fast forward and get the same out of it, only in half the time, which in this case is a good thing.I can't believe I read some reviews on here that say this is great cinematography. Constant movement does not equal good cinematography. This cheap Evil Dead/Dead Alive wannabe doesn't deserve the rip off camera shots it stole from them. What this movie lacks that these other movies had is character, not to mention a plot.The setting of the movie couldn't have been more boring. This ""forest of resurrection"" looked like Western Pennsylvania in the autumn when all the leaves have turned an ugly brown. Add a few cars and that's it. No interiors. No lighting needed. Don't get me wrong, I'm a fan of low budget/no budget movies but this is just a downright waste of whatever money they had. They didn't even spend money on halfway decent gore effects.The actors are horrible. I've never seen less intimidating criminals. The martial arts action was less than special to say the least. The Mighty Morphing Power Rangers have better skills.This isn't even a ""so bad, it's good"" type of movie. I've seen plenty of bad movies and this one by far is the most boring. Don't watch it. Take a nap instead, you need the rest.",negative
"Some may forgive this movie for no plot, but it's thin on pretty much everything else as well.The plot? Well, some prisoner with an attitude escapes... in the FOREST OF RESURRECTION. Things that die come back to life here. Sound interesting? Well, it gets worse. Actually, the plot is pretty much your standard horrible anime script. Some hero fights mystical stuff, for some reasons we don't really know.As if the plot wasn't testing your patience, the poorly conceived and performed characters drive it further into the ground. The ""hero"" is more a caricature of a tough guy than the real thing to even take seriously. I can't even take the villain seriously as he seems as if he's bored while trying to recite some contrived lines.Action sequences are pretty dull, as 'action' is construed as a mass of guns being fired or some unimaginative martial arts choreography. The director probably knew this which is why most martial arts scenes were extremely up close- so you can't see how horrible the fights actually are.I watched the unrated director's cut, the unrated probably from the unnecessary overuse of gore. Whether it was to be a joking prop, so much was shown it got old.This movie is awful. Anyone who rates this movie over a 5 probably shouldn't be recommending movies to others. The direction and execution of this movie gives me the impression that this movie would be material for crusty American Japanophiles. Well, here's your movie.",negative
"The Direction the movie took, was obviously a non-serious compilation of gestures. That Over-used Gore to fufill the ""fun factor"" the movie so very intended. I think if you watch it with other people, you'll have whole lot better time enjoying it, like what I read before a ""Party movie""... But if you watch this movie alone at night, it just may be arguably the worst movie you ever saw...I Give this movie a 7/10... The Beginning was retarded, and make you lose all desire to watch the rest of the movie, but the movie get better and better as it goes along and has a pretty neat ending....",negative
"I had heard so many good things from my friends and I've been a fan of the directors more recent work.That being said, I was amazed at how slow paced and boring this movie was. The action was serviceable, but the forest setting made everything incredibly confusing and a headache to look at.The story is pretty much non existent and extremely trivial. It also does the frequent low budget trope of setting everything in one location.Watch Godzilla Final Wars instead, it's a much better film.",negative
"A very poor film. Mediocre action, characters and acting. A film that uses slapstick, gore and stereotypical ""Slick"" bag guys, the composed anti-hero, the poor little innocent girl, a Clouseau type inspector and of course your gullible zombie hordes which march to their deaths in a series of slaughterfests. The film doesn't alter reality it ignores it, from 6 shooter revolvers firing a couple if dozen shots to throwing away your guns for hand to hand combat in the midst of a standoff. Most disappointing was the main characters portrayal as a bad ass but sakaguchis performance was so poor that rather than conveying ""not caring"" he conveyed ""stare straight ahead and don't change that face"" The movie gets one star because the yakuza leader really put some effort into his character. In all this blows, some people say that its a movie that a group can relax with a drink and laugh at and enjoy, however thats something that can be easily done with XXX2. Doesn't take much to entertain a couple of drunks and this film isn't very much. Usually when someone criticises eastern cinema by saying says ""if that film was made in the west people would say it blows"" In these cases I class them then and there as idiots but on this occasion I accept it. This film is just a Japanese cult fad and if it was shot entirely the same with script, plot, level of performance and even the exact same frames, no doubt the public would bomb it. Face it, this blows.",negative
"This movie is Awesome! All the characters are VERY good, I mean by that they all have their speciality and their own distinct attitude. Although all the action take place in only one forest : The forest of resurrection, just wait to see what happen in that forest and you will understand!!The 444th door.Its none stop action where you barely can take you breath back between fight scene. All hand to hand battle are more than excellent, but the blades battle are just unbelievable!!! The music is excellent and fit just right with fights scenes, the cameras movements in battle are also really well done. The Dark style of the movie give a perfect ambiance to the story and by the way, this movie is Really GORY, so sensible hearth should look away for a moment ;)Don't miss it if you seek good Martial Arts choreography and a full dose of action!",positive
"Unlike a lot of film fans, I am severely under-impressed by the state of Asian cinema. Most of the output is either dull ghost stories or stupidly violent thrillers that would be universally lambasted if they come from anywhere else but the current most fashionable part of the world. Versus certainly has the idea behind it to be a very entertaining piece of cinema; but the idea isn't capitalised upon - the film is overlong, very boring and about as cool as inviting your parents to a house party at your friend's house, even in spite of it's best efforts by putting it's leads in leather jackets. The simple fact of the matter is that if this film was made in America, or just about any other nation on Earth; it would have been hailed for what it is - rubbish. But the fact that it has been produced in Japan means that it's almost intellectual to like this movie, and as there's a lot of wannabe intellectuals watching films at the moment; Versus has found itself with an unjustly positive reputation.The messy plot follows the idea that there are 666 portals to hell, the 444th one of which is in Japan. We follow two escaped convicts who run into a bunch of gangsters that have kidnapped a young girl. After some discussion, one of the gangsters ends up being shot and is promptly resurrected by some mysterious evil. After taking him down, our hero's realise that they're caught in the middle of a forest full of zombies. This plot line really could have made for an entertaining movie, but the Japanese have let themselves down by turning the movie into a video game, and when this is mixed with some rubbish dialogue and some very 'I wish I was cool' characters, what we're left with isn't even fit to be laughed at. The film's wafer thin plot doesn't do it any favours either, as it is spread out over a massive two hour running time, and most of it is simply taken up by lots of fighting, which gets really old really fast. At the hour mark, I didn't even think I'd finish it. Versus is the worst movie I've seen in a long time, even Ringu is better.",negative
"Versus was a disappointment. The core of every good movie is a solid story. It does not have to be elaborate or tight but it has to extend further than an idea for a computer game. And Versus doesn't.The movie isn't original, it is overdone (doing MORE of something doesn't make it better), and each scene has very little direction - just flaps around like an unfinished dream.Granted, the editing is decent and the choreography good at times, but nothing we haven't seen before. It's an amateur movie, comprised of action sequences that are loosely tied together by incomprehensible plot decisions. Not unlike most Hong Kong actions movies and a fair number of Hollywood flicks.",negative
"First off, this movie had to be done with a rather small budget cause all the action takes place in these woods.  There are no sets or anything.  That and the sound is off a bit the whole movie, I am guessing they voiced over all the lines.  On the positive side though, they didn't hold back any money on the gore effects cause there are some good gore shots in this one that reminds me of the Italian horror movies of the late 70's early 80's. However, this movie is not really a horror movie...sure there are zombies, but this one is more action and comedy.  The action is rather good, but the highlight for me was when the zombies that were buried there by the criminals were attacking.  After that the action isn't quite as good as nothing really compares to that scene including the final fight, which was okay, but could have been better.  All in all though it was a fun movie that was really enjoyable to watch.  Does have some strange moments though like the two guys looking for the prison escapees.  You wonder what they were even doing in the movie, that is until the one scene where the one guy tries to do Keanu Reeve's move from the Matrix...let's just say it doesn't work very well in the real world especially when you are being shot at with a howitzer.",positive
"Ryuhei Kitamura's hyperactive video-game-brought-to-life Versus has a huge cult following and is absolutely adored by its dedicated fans, so I'll say state straight off the bat that I loathed almost every second of its exhausting 120-minute running-time. The film is chocked full of the kind of hyper-kinetic camera-work doing 360 degree spins around its leather jacket-wearing characters, who frequently pout and brood in an attempt to look cool, that cinema was swamped with in the wake of the huge success of The Matrix (1999), which itself was heavily inspired by Japanese cinema. But Versus has little grip on its muddled mythology, and the result is a gory, tiresome mess.The story informs us that their are 666 portals on Earth that connect this world to the 'other side', with the 444th portal located in the Forest of Resurrection in Japan. Centuries ago, a lone samurai battles a few shuffling zombies before taking on a powerful priest who, with minimal effort, kills him. In the present day, two escaped convicts arrive at the Forest to wait for a gang of Yakuza who will take them to safety. One of the prisoners, #KSC2-303 (Tak Sakaguchi), becomes immediately suspicious of the Yakuza's intentions when they arrive holding a kidnapped girl (Chieko Misaka). The prisoner kills one of the Yakuza, who immediately comes back to life as a zombie, and flees in the forest, taking the girl with him.There is no doubting that Versus is occasionally a treat for the eyes, with the editing in particular impressing during the numerous fight scenes. But the fights come one after the other, quickly becoming tedious especially since every battle is introduced by the characters posing while the camera swirls around them for what seems like an eternity. It doesn't help that all of the Yakuza are the type of preening morons seen in a thousand other films, strutting around in sunglasses and awful flashy suits and failing to pose any kind of real threat. The protagonist is also difficult to like - a generic bad- ass played unconvincingly by Sakaguchi, who seems to enjoy frequently knocking out the girl he has rescued as he fights the bad guys. It's meant to be darkly humorous, but instead feels simply misogynistic. At 2 hours, it's a headache-inducing struggle to get through, and is recommended only for hardcore fans of cult Japanese cinema.",negative
"Imagine you are sitting down to watch a bloody, entertaining action movie. You have a cool main character who of course has a shadowy past. First, he shoots someone. Then the dead guy turns into a zombie. Then, the zombies have guns. Already, this is the coolest movie ever made. The soundtrack is killer and the cinematography is amazing. Kitamura is an amazing director, which is why he also directs the cinema in Devil May Cry, and also the soon to be made Metal Gear Solid. So to sum up the movie, it is like a horror/action video game made into a movie, with gallons of blood and huge action. This is why people import movies from Japan. The mythology is hard to follow, but just empty your brain and prepare to be entertained.",positive
"Japan has been leading the world in extreme cinema for several years now - think 'Battle Royale' and 'Ichi The Killer'. Now I really dig this mind-blowing stuff that pushes the boundaries of what is acceptable, but sometimes I just want to kick back and have some mindless fun. 'Wild Zero' really hit the spot, and now here's another tongue in cheek Japanese zombie movie 'Versus'. I generally hate action movies (and 'Versus' is really an action movie more than a horror movie, despite what you might think before watching it!), and there's very few movies that mix humour and gore that I really enjoy, but 'Versus' does all this and more, and I LOVED it! I didn't enjoy it quite as much as 'Wild Zero' mind you, but then I prefer rock'n'roll to kung fu. 'Versus' does have a plot of sorts, but it's mainly an excuse for dozens of fight sequences and some silly business obviously inspired by early Peter Jackson. Like Jackson's 'Bad Taste' and 'Braindead' this movie was clearly made on a small budget, but the director Ryuhei Kitamura makes the most of it with a non-stop barrage of frenetic zombie martial arts action! If you just want to be entertained and not challenged then 'Versus' is the movie for you! It may not be deep, but it sure is a LOT of fun!",negative
"This is a movie where u have to love action and style. Cause the story was bad but still somewhat interesting near the end. There are no names for the characters because you don't need one in a movie like this.Sure this movie has a crappy story but you know what?!?!?8k USD in 2 years for making Versus is a damn good job. The movie was made to prove Japanese Producers how wrong they were by saying Japanese Action movies will never be as good as Hollywood or HK action movies. Ryuhei Proved that! And that is the SOLE reason why he called the movie VersusVersus surpasses a lot of action movies i have watched but not the super high budget ones like CTHD which i DON't KNOW WHY PEOPLE KEEP on Comparing this too Matrix Crouching Tiger Hidden Dragon or any of that!THIS MOVIE IS NOTHING LIKE THE MATRIX. When somebody wears a leather suit it doesn't AUTOMATICALLY MAKE IT A BITE OFF OF Matrix. And all in All JOHN WOO was the one who started that NOT MATRIX!this movie pays homage too Sam Raimi, John Woo, and Terminator.Also this movies Style in Action WAS ORIGINAL and something different and not usual and also somewhat POETIC.And people say HOW did those things get there?!?!Ever watch Hollywood movies?!?! ever remember how in those movies people just randomly find guns and hardly reload?!?! well This movie also does the same but just more often.Also This movie IS NOT A HORROR MOVIENOT suppose to be scaryThis movie is gory and very funny with excellent action scenes.this movie has ZOMBIES/YAKUZAS/GUN SHOOTING/SAMURAIS/KUNG FUAnd to me there is NOTHING that can ever be compared to this film because you REALLY will never see anything like this.If your a person who is not open minded and likes to try new things and Does not mind Low budget effects this is definitely a movie to watch.I bought this movie Blind Sided and will never regret it.8/10 Fun mindless action with never before seen camera angles.",positive
"A creative movie indeed.... with scenes copied from a few others. I feel like watching a combination of ""Matrix, yakuza Reloaded."", ""Ashes of Time with zombies"", ""Mens In Black but without a hand"", ""Highlander unrated"" and ""Arnies and the Return of the Living Dead""..... (sorry if i have missed your credit)Cant they get more original than that? The plot is intriguing at 1st. then it boils down to absolutely stupid. Characters and plots are created for one purpose, to satisfy the one above formula.And the good thing about this movie? There is some good performance from the leading actress of what her name. (well yes I like her) And a good joke about the right handed person. Plus lots and lots of guts, heads :) and blood which I like.By all means, no movie should be typed as ""sit back and enjoy"" movie. unless the maker intended it to be. Versus is definitely a ""sit back and enjoy"" type; or a good jeopardy program to test your movies knowledge; I guarantee you Versus will remind you a lot of movies that you have seen before.  By removing all its flaws, it may as well categorize as a movie. For now I will term it an ""expensively"" made video.",negative
